"task1","task2_internal","task2_vendor","task2_max","task3","task4","total"
2.85817570571458,13.8795091263414,12.1884318821947,13.8795091263414,8.3122064023374,2,27.0498912343934
2.65567761763861,10.6934257521304,9.65610758748245,10.6934257521304,8.82228911285878,2,24.1713924826278
2.84787277659455,10.9740948890384,10.8697394780716,10.9740948890384,10.0924093591994,3,26.9143770248324
2.42047964495399,12.2930174861932,10.1054803968193,12.2930174861932,10.9161082349462,3,28.6296053660934
3.53498448854368,9.96721614679683,10.6555483735763,10.6555483735763,10.5634250744321,2,26.7539579365521
4.13838249562041,10.2019615492599,7.64397188102332,10.2019615492599,12.2443775289348,2,28.5847215738151
3.84825700117998,12.2336998833404,9.74544115846191,12.2336998833404,9.4420165342365,3,28.5239734187569
3.89720942846179,12.6894709646655,8.20043675560267,12.6894709646655,10.2951338274499,3,29.8818142205771
3.19214124493006,8.47057990681351,10.2561324876553,10.2561324876553,11.1853069595301,3,27.6335806921154
3.11864529986479,11.3592101713997,11.5643871925859,11.5643871925859,8.9679424600691,2,25.6509749525198
3.93474015218097,11.9156563737618,9.75167647058703,11.9156563737618,10.9135046128516,3,29.7639011387944
3.46038957578875,14.1888440116655,9.80842124904397,14.1888440116655,12.1088058561361,2,31.7580394435904
3.56067500836777,12.1449775417844,9.59441689580223,12.1449775417844,9.64114739727408,3,28.3467999474262
3.03002122641229,10.0150875256346,10.1352427632204,10.1352427632204,8.44506907240685,3,24.6103330620395
2.90043347209175,10.6830311045687,9.85699473824683,10.6830311045687,10.2043974907479,2,25.7878620674084
4.79048715323422,9.40223315129569,7.97933393656668,9.40223315129569,8.82236633256048,2,25.0150866370904
3.51708381444921,9.45308805362329,8.36880789031775,9.45308805362329,12.2887309808735,2,27.258902848946
2.79976521908138,11.8437594386079,12.4016295614417,12.4016295614417,9.16255750010508,3,27.3639522806282
2.62299040460731,10.3989576637099,12.5571852954396,12.5571852954396,10.63909164654,2,27.8192673465869
3.23045435376055,10.7361912099354,8.88071111216529,10.7361912099354,9.62898084209414,2,25.59562640579
4.32505320135304,14.2946045210655,10.7481339178671,14.2946045210655,11.4816663505516,2,32.1013240729701
3.44840913990101,10.561864573512,10.2584576540382,10.561864573512,12.8206689357422,2,28.8309426491553
4.62187855063088,9.91242309545028,9.20788184828799,9.91242309545028,10.9334251801696,2,27.4677268262508
3.73143982062526,12.1442739882687,9.19529071609459,12.1442739882687,8.25680728850475,2,26.1325210973987
3.0354037240437,8.39714818266899,11.3562039588216,11.3562039588216,12.8746572969299,2,29.2662649797953
3.15306798806904,12.1185418885044,10.9335717511582,12.1185418885044,10.1196777541952,2,27.3912876307686
2.66680932959371,12.8377825200003,8.78407972819995,12.8377825200003,10.2883701088877,2,27.7929619584818
2.19807252823574,11.1378695470734,8.47446617069,11.1378695470734,8.59916469653144,2,23.9351067718406
3.69362960710312,10.2369851597063,11.9779323006038,11.9779323006038,8.98324019367305,2,26.6548021013799
2.55637461053117,12.448407302071,11.0245497255617,12.448407302071,11.3055262043505,2,28.3103081169527
3.17728391998774,10.2230052521444,9.04015949375952,10.2230052521444,9.49200635345121,2,24.8922955255833
3.53051242632802,12.711538001533,11.0532269273379,12.711538001533,10.6167236815687,2,28.8587741094298
4.77871222416443,9.33933498632531,7.34865770331252,9.33933498632531,10.5097056538366,3,27.6277528643263
3.26033378693992,12.8841851144514,8.60452581388977,12.8841851144514,8.53735370324013,2,26.6818726046315
3.24105063922146,11.0571320098612,11.5611252665701,11.5611252665701,9.73553754380234,2,26.5377134495939
2.72133695635538,13.1680523292773,7.76411003216527,13.1680523292773,9.45554662977034,2,27.344935915403
3.78712146818044,12.5947557264067,11.2420303367301,12.5947557264067,9.87451974338143,2,28.2563969379685
3.18985440787694,13.8327517263233,10.1257891769524,13.8327517263233,9.61647746602535,2,28.6390836002256
3.28740509828688,10.1148594432236,8.62248652990097,10.1148594432236,11.2446389135109,2,26.6469034550215
2.78907245538824,10.8418275320552,7.33652001432869,10.8418275320552,12.8057163075281,2,28.4366162949715
2.82823573226309,10.0887188626756,7.97497381733392,10.0887188626756,9.1595674577349,2,24.0765220526736
3.44252511348629,10.3286756071444,10.6375479769753,10.6375479769753,11.7201120755565,2,27.8001851660181
3.40288797815897,13.4412564379748,7.63202394919193,13.4412564379748,8.40602198148409,2,27.2501663976178
2.48082547857576,9.32579306612386,10.6759624664044,10.6759624664044,12.747217704362,2,27.9040056493422
2.32652984359178,10.6435395257516,9.1862133149781,10.6435395257516,13.1926648737443,2,28.1627342430877
3.53602354977231,10.6606746208714,10.7274714977078,10.7274714977078,11.6350463221432,2,27.8985413696232
4.34554694424186,10.7991350943532,7.63244568825292,10.7991350943532,10.8454565522518,2,27.9901385908468
3.44711704695099,9.68285517523341,9.09969717491339,9.68285517523341,9.40991564376916,2,24.5398878659536
3.37685628734027,10.0632542251603,8.5786897346987,10.0632542251603,11.901284339844,2,27.3413948523445
3.31363300064431,11.9575255903521,12.0955116935983,12.0955116935983,11.8523290793414,3,30.261473773584
4.70095375485633,13.0285801764517,9.76877487272201,13.0285801764517,9.67846075717535,3,30.4079946884834
3.28123618085413,10.7290274659012,9.33759407557507,10.7290274659012,12.0072820927764,2,28.0175457395318
3.62040892726834,9.60032148893901,10.8303997598346,10.8303997598346,10.2742525872518,3,27.7250612743547
3.45379409711906,10.1564810353576,8.40982244627575,10.1564810353576,10.4399596228364,2,26.0502347553131
2.84652586095609,12.9181486733452,8.57271190848972,12.9181486733452,8.30645022205993,2,26.0711247563612
2.88005555507454,9.62108942054262,9.04602481820724,9.62108942054262,12.3683979267922,3,27.8695429024093
3.72558159938542,12.8235320379737,9.3695121242628,12.8235320379737,10.7128694119772,2,29.2619830493364
3.18766034872566,11.2211213195459,8.11270876394722,11.2211213195459,10.3423324314174,3,27.7511140996889
2.72483122535345,10.2870042996411,9.9040095420513,10.2870042996411,10.9019007235196,2,25.9137362485141
3.76719410194598,10.101568023419,8.09860588676518,10.101568023419,12.6579324592365,2,28.5266945846015
2.56121557462214,12.916350512118,11.9863267882031,12.916350512118,9.04707870480161,2,26.5246447915417
4.09848443949749,9.29011274671672,9.82878360016299,9.82878360016299,9.91869831901094,2,25.8459663586714
3.47943097166127,13.2125044925099,8.42363357686538,13.2125044925099,9.41180220882541,3,29.1037376729966
3.36995620705417,9.12614651709994,9.60083939747361,9.60083939747361,9.94526999384222,2,24.91606559837
2.99314246569138,12.3180270534715,7.80738719123791,12.3180270534715,12.3610126332461,2,29.6721821524089
3.18858858143829,13.4508149692884,8.47732715826839,13.4508149692884,11.3964914987709,2,30.0358950494976
3.26871314790012,14.9855020889897,7.62425447046679,14.9855020889897,10.9046177597918,3,32.1588329966816
2.73661325224984,9.99650177079461,9.24803540982673,9.99650177079461,10.6673728582968,3,26.4004878813412
3.32005464875148,8.63069092713119,10.3654817438556,10.3654817438556,9.75768993124019,2,25.4432263238473
2.47521283350251,9.88882283748485,9.32836020314947,9.88882283748485,8.57204713776098,3,23.9360828087483
2.9128350332611,9.39728593830191,9.45383706261181,9.45383706261181,10.7318573628899,3,26.0985294587628
2.79881071457042,10.567826622277,9.14162123633718,10.567826622277,9.1620656517135,2,24.528702988561
2.92432215321563,9.1615883917613,10.7020096214874,10.7020096214874,8.73090608243414,2,24.3572378571372
4.20663036211502,10.1317746455574,12.0397150813401,12.0397150813401,8.88572414058061,2,27.1320695840357
3.17720323128134,11.4388551899801,9.34705077207503,11.4388551899801,12.0978052866654,2,28.7138637079268
3.85104801610727,10.3228555164947,8.82178984192728,10.3228555164947,10.769087987406,2,26.942991520008
4.15366331121567,14.3528159701569,10.1136525851719,14.3528159701569,8.41096027790696,2,28.9174395592795
3.12349933573587,10.5328772346593,10.5737635825289,10.5737635825289,8.88677979618366,2,24.5840427144484
2.43752193262906,14.5030529050529,9.85817778422193,14.5030529050529,8.97240467509254,2,27.9129795127745
3.0032338519757,10.0937437954436,9.10199457328807,10.0937437954436,10.0256175145792,2,25.1225951619985
3.71250463290956,12.1259643126004,9.56858405706005,12.1259643126004,11.2652123341136,2,29.1036812796236
3.00643334723545,9.48049615718867,8.31557947805508,9.48049615718867,11.8110544944595,2,26.2979839988836
3.51086761330517,12.9817417337215,8.78881369291176,12.9817417337215,12.0666523407268,2,30.5592616877534
4.02208759289987,12.6243556492037,8.44424753808404,12.6243556492037,8.25770630600098,2,26.9041495481046
4.0709090401154,10.8265516360019,11.4241367716735,11.4241367716735,8.49941474079434,2,25.9944605525832
3.08902006451301,10.893184293391,9.75904877919637,10.893184293391,9.13592428354098,2,25.118128641445
3.07203820412021,12.0836042417442,9.02745719103896,12.0836042417442,11.1339025727057,2,28.2895450185701
4.20795994796233,9.0910392036171,8.8451981368347,9.0910392036171,11.5147578281314,2,26.8137569797108
3.53914223055971,11.8815288762207,10.5384808750821,11.8815288762207,10.6850021089401,2,28.1056732157205
3.75359392343316,12.8244492378684,9.76092677977303,12.8244492378684,8.94792568987724,2,27.5259688511788
3.4611110108837,9.89025503767292,9.77033498492268,9.89025503767292,10.072893563861,2,25.4242596124176
4.2374317532076,8.80938485739755,10.0335145197733,10.0335145197733,11.2556045907591,3,28.5265508637399
2.93871745765036,10.5652158681565,12.0524126461572,12.0524126461572,9.30618497459455,2,26.2973150784021
2.75748289067488,10.3889772224055,10.6451303427846,10.6451303427846,11.3093389759415,2,26.711952209401
4.17459443897279,10.8449730578859,10.6076330215825,10.8449730578859,9.08880926516425,2,26.1083767620229
3.27374304183469,10.5748725485831,8.3537598643462,10.5748725485831,9.678305890591,3,26.5269214810088
4.14113170866921,14.0199141279964,9.10476589040758,14.0199141279964,10.3681365116356,2,30.5291823483012
2.75337963028336,9.66861640140002,11.5601316239646,11.5601316239646,9.94774682190049,2,26.2612580761485
3.79526696497609,9.54852478116246,9.5232779121595,9.54852478116246,12.151999085462,2,27.4957908316006
3.71430694021155,11.6911211419387,7.57690269786405,11.6911211419387,10.4876786783842,2,27.8931067605345
4.41892247485315,8.52525547302963,9.36727997912938,9.36727997912938,8.64015285026424,2,24.4263553042468
3.35254120600738,9.02847836575822,7.57118527374393,9.02847836575822,8.88501607116558,2,23.2660356429312
3.68488145262095,12.7418216732335,7.46824262399097,12.7418216732335,8.93842334799881,2,27.3651264738532
3.08517118231305,14.2425854497597,11.2470309450538,14.2425854497597,11.9529291305364,3,32.2806857626092
2.55010851524778,9.82078725636401,11.9629529147346,11.9629529147346,12.7664200317203,3,30.2794814617027
4.33955509808225,11.8624248080913,11.395544347407,11.8624248080913,12.2374163468821,2,30.4393962530557
2.92179037797807,10.3348627209115,11.1429619012308,11.1429619012308,8.82577865454916,2,24.8905309337581
3.43265796741166,14.5372069064109,8.21753722953775,14.5372069064109,11.5103370831332,2,31.4802019569558
2.57539709317229,13.0377507762577,8.63090676164596,13.0377507762577,8.16095537472967,2,25.7741032441596
4.02175779722057,12.4691721753968,10.2735613452105,12.4691721753968,10.9907139201541,3,30.4816438927714
2.97667346300089,9.88766936428907,10.0966452197399,10.0966452197399,10.1540923751756,2,25.2274110579164
3.85855706315966,8.85533353965033,8.04754107640132,8.85533353965033,9.31847493797126,3,25.0323655407813
2.89583738594908,10.4857707523238,9.88450165046361,10.4857707523238,10.689334546584,2,26.0709426848569
2.80989866937231,12.4767721052411,11.844611628293,12.4767721052411,13.7348548932638,2,31.0215256678772
3.29729069374132,14.2134670436734,8.24253444055196,14.2134670436734,10.1467196204153,2,29.65747735783
2.89824928393177,12.0394542791916,9.62255204832704,12.0394542791916,12.5847226382039,2,29.5224262013273
2.73722790371945,12.2138596373194,11.7213354596045,12.2138596373194,9.07417688242905,3,27.0252644234679
3.3004285319329,13.2955628269612,9.34043302974395,13.2955628269612,10.0684451339612,2,28.6644364928553
3.38033880542535,12.244406763124,9.21150672680483,12.244406763124,10.6869605257396,3,29.3117060942889
2.62247133541071,13.3966891196845,9.09776218160005,13.3966891196845,9.10807747008077,2,27.127237925176
2.87698506945454,10.841602533124,9.79811297154838,10.841602533124,9.8633416049554,2,25.5819292075339
3.69908173043406,12.0602639195428,8.12871998806236,12.0602639195428,10.8568572439145,3,29.6162028938914
4.51881356893325,9.43010367527227,10.1317482621732,10.1317482621732,11.6864823016535,2,28.3370441327599
2.54810814599099,12.441381404306,10.8117357992845,12.441381404306,9.61374143510517,3,27.6032309854022
3.80808395305927,9.03726678038114,8.38599194399039,9.03726678038114,10.6159412947663,3,26.4612920282067
4.44124972304049,10.1244917960018,9.53295447851694,10.1244917960018,9.57417669430931,2,26.1399182133516
3.95683564589818,10.6856466826334,8.29088701070655,10.6856466826334,11.2942647862701,2,27.9367471148017
2.96170525220832,14.3520921941239,10.2662035637958,14.3520921941239,10.3892946868021,3,30.7030921331343
3.54999198726312,14.9571393154709,9.46947684241313,14.9571393154709,10.6574921076129,2,31.1646234103469
4.47097514868095,8.78858440380782,8.57916259382283,8.78858440380782,9.72992233181808,2,24.9894818843069
4.47311851443731,11.5515096162095,10.397176927672,11.5515096162095,10.7986653802363,2,28.8232935108831
3.00999377400657,8.69295514640659,9.00026322253926,9.00026322253926,10.9166880501756,2,24.9269450467214
2.88736820449662,11.4320133539866,9.63938357092517,11.4320133539866,11.4095881921108,2,27.728969750594
2.70452948805436,9.25364895138619,9.87653557238944,9.87653557238944,11.3598660413863,2,25.9409311018301
2.98310943941194,11.7873948503,10.5994451239922,11.7873948503,8.25799344226372,3,26.0284977319757
3.28557625987724,13.0484051865458,7.69018179761248,13.0484051865458,9.19629296269801,3,28.530274409121
4.32458222419249,10.4144829985027,10.0248225019492,10.4144829985027,10.9885938696264,3,28.7276590923216
3.28703712536371,9.46415122128731,8.429754407091,9.46415122128731,12.3024911501934,2,27.0536794968444
2.87912671582465,9.13802199196338,10.3493695202472,10.3493695202472,8.73055625585188,2,23.9590524919238
2.37333987311109,10.4162090911436,8.78232076108548,10.4162090911436,10.8189634544007,2,25.6085124186554
3.13107987063146,15.5769700521331,7.9817684794477,15.5769700521331,10.7216952271442,2,31.4297451499088
4.06405609871191,11.2652880675225,10.3764479172836,11.2652880675225,12.5916465730034,3,30.9209907392378
3.02095580300855,10.354034561152,10.5545018772341,10.5545018772341,12.318067777392,2,27.8935254576347
2.62795458561849,10.262689034648,8.42923276833847,10.262689034648,8.4117764471667,2,23.3024200674332
3.06271354396587,10.5562750710168,8.60557339146268,10.5562750710168,9.50655881867389,3,26.1255474336566
3.51289589146719,8.54474078693604,8.28150828341534,8.54474078693604,11.9976329423102,2,26.0552696207135
3.08701113491485,8.76460831148333,8.96174856810428,8.96174856810428,9.13018876434967,2,23.1789484673688
3.63536345233995,13.5851787051391,10.1419726238896,13.5851787051391,10.0879313386659,2,29.3084734961449
3.63489211959075,10.6426754010111,9.39416008134127,10.6426754010111,9.99610124565454,2,26.2736687662564
3.36580409343215,10.9532477335456,8.63138164535094,10.9532477335456,10.2532556340414,2,26.5723074610191
3.15006660841804,10.6438962375897,7.7722042395083,10.6438962375897,12.6988276487498,2,28.4927904947576
3.1879073911202,12.2185088812844,11.0586653785948,12.2185088812844,10.2700872317547,3,28.6765035041593
2.95881686294176,10.6297015289921,9.40118678505029,10.6297015289921,10.2861646597916,2,25.8746830517255
3.40944150186493,11.1106237095251,7.73213985544835,11.1106237095251,10.7082732640626,2,27.2283384754527
4.26666639617113,8.76914238665579,8.99003550688935,8.99003550688935,10.3632268595998,2,25.6199287626603
2.65407357871491,10.1950740978685,9.0517812319612,10.1950740978685,8.60561349392264,3,24.454761170506
3.12657686356645,14.6644907809666,8.68364247519311,14.6644907809666,9.39256121019806,3,30.1836288547311
2.79547297377201,14.234964992557,8.58488924372026,14.234964992557,10.0641068759957,2,29.0945448423247
3.1486497428017,14.6335302833849,8.86414045266196,14.6335302833849,9.41370167752481,2,29.1958817037114
2.63092782915818,12.8447785306515,8.89682906944012,12.8447785306515,10.2600349063798,3,28.7357412661895
3.20016075028784,12.5691553891437,11.4014306689815,12.5691553891437,9.91728302393178,3,28.6865991633633
4.41497209937005,9.02735878929763,10.6133402208911,10.6133402208911,11.5060410122294,2,28.5343533324906
3.80494484212216,9.47243895179698,8.11729692710142,9.47243895179698,8.5795710736572,2,23.8569548675763
4.3655387900441,9.40626811439715,10.5933569359881,10.5933569359881,9.6354691357073,2,26.5943648617395
3.21788636317125,12.6239231820795,9.25214872975007,12.6239231820795,12.195156113864,2,30.0369656591148
3.45777057678237,13.8474095524001,8.62862767952409,13.8474095524001,10.2022636687437,2,29.5074437979262
3.24214280542928,10.6453418719137,7.28394435695058,10.6453418719137,9.64790049785304,2,25.5353851751961
2.57133085819334,9.70909570385849,7.6025002164081,9.70909570385849,9.81991396390874,2,24.1003405259606
2.86207917208715,10.5208696414455,8.73240354489561,10.5208696414455,8.36902083050136,2,23.751969644034
3.26537819231038,11.1315317101684,8.62663448614869,11.1315317101684,10.4949546081346,2,26.8918645106133
3.06020626058357,13.962385853684,8.92275112813935,13.962385853684,10.1001363982227,3,30.1227285124903
4.37401934645884,9.10739464364723,11.5212917837557,11.5212917837557,8.78577519954797,2,26.6810863297625
3.31000487196107,9.32511447893285,11.7851199925182,11.7851199925182,9.77432983039165,2,26.8694546948709
2.97541479128808,12.5655898146961,9.50796771474442,12.5655898146961,8.56108168391629,2,26.1020862899004
2.9131802058899,10.2225214178874,8.4199447862831,10.2225214178874,8.4684058296798,2,23.6041074534571
3.87094864882686,12.3589649150007,8.50556787868234,12.3589649150007,9.19717628949726,2,27.4270898533248
3.66387690507374,9.92802501601619,8.51613411635673,9.92802501601619,13.2215925924122,2,28.8134945135022
2.70362128733674,10.6042633139706,9.54798124467907,10.6042633139706,8.52703308517876,2,23.8349176864861
2.43974153353025,11.1397748047262,7.98658291386874,11.1397748047262,8.88977742490096,2,24.4692937631574
3.78683625580408,14.3017684318256,10.7802516390373,14.3017684318256,12.5348083289386,2,32.6234130165683
3.49084798585965,8.96229035622525,9.79256076016038,9.79256076016038,8.72638857878717,3,25.0097973248072
2.71325332106038,10.2232148922235,12.1364668926555,12.1364668926555,12.6875847509618,2,29.5373049646777
2.4320210144355,9.96336056412082,11.2732835936422,11.2732835936422,10.8732484644812,2,26.5785530725589
2.57191590801381,10.5676676173226,10.3430234927876,10.5676676173226,8.15156658175714,2,23.2911501070935
3.07394135871718,12.6270489289372,8.17654414789545,12.6270489289372,11.8733918427717,2,29.574382130426
2.71269400429364,13.4510896323308,8.38993099426913,13.4510896323308,10.1878779276304,3,29.3516615642548
2.94655038226686,12.0753775114732,9.00546673930141,12.0753775114732,9.83712772928436,2,26.8590556230245
2.75936065551005,12.0610419983106,12.4771428977396,12.4771428977396,11.9477701654064,2,29.1842737186561
2.87835645606064,9.62506624806602,11.5639967339875,11.5639967339875,10.4924744026941,2,26.9348275927422
2.73735708341044,12.9239045216192,9.65969048200816,12.9239045216192,8.61903720023468,2,26.2802988052644
3.22909126662856,12.2818935880077,8.72125660793095,12.2818935880077,8.9006245253951,2,26.4116093800314
3.82714973560154,14.150067101911,11.6348346739945,14.150067101911,9.7968396466175,2,29.77405648413
