"task1","task2_internal","task2_vendor","task2_max","task3","task4","total"
3.83629436390632,14.3202721678231,11.6210423302174,14.3202721678231,12.0975108685054,3,23.6566634984514
2.70381607079084,11.4934337808264,10.1913412579799,11.4934337808264,11.9892292349536,2,27.1389199996339
3.45454271171451,13.5706978696069,10.7321957927613,13.5706978696069,11.8368956664052,2,26.2628226349686
2.92835997130689,14.0853053338926,12.157000643797,14.0853053338926,12.3410759463789,2,28.0759296681564
2.87982602986748,14.6801569322922,11.5912226420531,14.6801569322922,12.2315900639756,3,27.8483798414177
2.5470752979366,11.2572144287683,11.2323110862804,11.2572144287683,12.9820968984174,2,25.3124577898862
3.10004207299745,13.2870972594497,10.3529684016688,13.2870972594497,12.0862989481076,2,27.0153724878057
4.62464998233647,13.6031870192876,11.1891535180759,13.6031870192876,13.2468158198655,2,24.090920069123
3.13411562833518,13.1619339967259,10.8169294883542,13.1619339967259,11.8171284442992,2,31.0638800580598
3.3178132645702,13.5032792263283,11.5807863575825,13.5032792263283,12.3321396330517,2,23.0691200327405
3.84243456997411,13.4744398711637,11.5341027240004,13.4744398711637,12.1201684085591,3,25.9626160431416
3.01577332560069,12.8318730445553,11.0077355296849,12.8318730445553,11.990231313907,2,32.0862714184011
2.43581812397607,14.3555081229495,10.6698050420335,14.3555081229495,11.79742529627,2,30.7566025433527
3.13838256027752,14.7509073633777,11.3199213472308,14.7509073633777,12.1544741691739,2,29.2850170550395
4.5475723570462,13.0882628048342,11.3729713561651,13.0882628048342,12.2790714596536,2,24.905010607435
3.0207241348983,13.9913097845427,10.2427238757675,13.9913097845427,12.4118142674947,2,28.5408062464257
3.29550432537982,14.3942221517943,12.1338991430789,14.3942221517943,11.7875316769048,2,27.5706267536876
3.20682916541236,12.8305141621948,11.3384516275397,12.8305141621948,13.2499477567962,2,25.6465530295687
3.52836284290731,15.0540602933264,10.9001359863331,15.0540602933264,11.8088842904267,3,32.2629606716753
3.13993122680717,13.98321143387,10.4294627427042,13.98321143387,11.7939735192658,3,30.4142957327622
3.169252609099,13.8831922275171,10.2165815881706,13.8831922275171,11.8962060989882,2,25.6814889979651
2.88926373385941,15.2385218615184,12.4028413762397,15.2385218615184,12.6029019224575,2,26.6002409112228
2.23258324839145,9.6580984994706,8.12703318823858,9.6580984994706,10.1307770990192,2,27.5413492480642
3.03286615820124,12.722258081912,11.4306604133796,12.722258081912,13.2640892457229,2,27.8026855475793
3.14582999860156,14.2249018403284,10.6876117819501,14.2249018403284,12.6267689717997,3,31.8409207020849
2.8340929627079,10.7692689327525,11.6299001004201,11.6299001004201,11.8524983328288,2,28.4605365866188
4.48503664863971,13.9525689616863,10.8004194751159,13.9525689616863,12.9538773379447,2,28.6656745038218
2.78998704103616,15.0529828230269,11.2722184948123,15.0529828230269,11.7810987155569,3,25.7939713387429
4.45566032988901,15.0004884382545,10.3669223360026,15.0004884382545,11.8551442259609,2,29.2678090334346
3.70767808167385,12.939953116973,10.1816678415292,12.939953116973,13.0556634268817,2,28.7541985528676
4.26651299296494,12.7392355687437,10.6555937954501,12.7392355687437,11.8679594058097,2,26.630556280118
2.94443673164983,15.4277715434665,11.9143633616025,15.4277715434665,12.4172702362219,2,26.069911562394
4.30483600542797,13.0492110163098,10.619603229759,13.0492110163098,11.8246956998412,2,26.8291846757319
4.34840931859002,15.4045663747522,11.1604567269976,15.4045663747522,12.4158699640457,2,25.6924800760998
3.18651272679843,14.0494230836668,11.101640515498,14.0494230836668,12.4014797626091,2,27.6790424972088
3.35711035779458,13.7483464340599,11.8676330768566,13.7483464340599,11.8276681447325,2,29.6791012376308
3.49172926982413,14.449147438961,10.7195913983855,14.449147438961,12.051183968219,2,25.5042918230605
3.93207789766608,13.4671805272663,11.1681678169444,13.4671805272663,12.0506958796232,2,26.187770653049
2.95068212172537,12.8752426283374,11.4423492985328,12.8752426283374,13.4820672161699,3,27.0498912343934
2.97444704381898,13.4355767771858,10.5441608474233,13.4355767771858,11.9962529256458,2,24.1713924826278
3.44932474194087,14.5306487787665,11.4818493868581,14.5306487787665,12.3295179506311,2,26.9143770248324
2.19326629891059,12.3558628963897,10.2942739370983,12.3558628963897,12.0273507184444,2,28.6296053660934
4.03187701906154,12.8756006983589,10.9696664030099,12.8756006983589,12.2317776783636,2,26.7539579365521
3.27877496184072,14.131941034319,11.0609686946227,14.131941034319,12.2893286002501,2,28.5847215738151
4.12348801811338,13.0735283534257,11.1717105500306,13.0735283534257,11.8080764037581,3,28.5239734187569
4.12097100558662,13.3268734293271,10.9093053121414,13.3268734293271,12.7865059161787,2,29.8818142205771
3.0971876340712,14.8344995592056,12.7011361517474,14.8344995592056,11.764731905924,2,27.6335806921154
3.21665400845484,14.3733504201854,11.5832209395747,14.3733504201854,12.2875631706109,2,25.6509749525198
2.44627239740839,12.5198818296655,11.9209311865688,12.5198818296655,12.1164785854474,3,29.7639011387944
2.99291141005489,13.7633500501493,12.1109157921486,13.7633500501493,12.406889157084,3,31.7580394435904
3.96879455611184,14.1840852017903,12.1988519159703,14.1840852017903,12.6294614392349,2,28.3467999474262
3.45584652275408,13.5981605692788,10.614339104178,13.5981605692788,11.7666906873741,2,24.6103330620395
4.21883662733893,15.3874818453025,11.6448131979566,15.3874818453025,12.6457080683126,2,25.7878620674084
3.27719259276504,14.8739636793552,10.6278438968397,14.8739636793552,13.006736313538,2,25.0150866370904
4.74275520634793,12.7894235399753,11.4307146840168,12.7894235399753,13.1198861014637,2,27.258902848946
2.7089821922844,10.6330608702328,11.3956346556174,11.3956346556174,12.7952726632604,2,27.3639522806282
2.76514497252238,11.5069249644287,11.316910920584,11.5069249644287,13.5828857578169,2,27.8192673465869
4.45928575805795,14.1361973085623,11.9820793219563,14.1361973085623,13.3263722748837,2,25.59562640579
3.31344993285974,12.6754322555985,10.3435039437883,12.6754322555985,12.9540746228832,2,32.1013240729701
3.12004893203893,13.5451467197063,10.4433559475303,13.5451467197063,12.7202251295382,2,28.8309426491553
4.07121427804019,13.702921921964,11.7480977242809,13.702921921964,12.1524632393761,3,27.4677268262508
2.43966382776952,12.3583237708604,10.3054785828591,12.3583237708604,12.3650818160188,2,26.1325210973987
3.05904614571691,13.0206446130476,11.2365995200863,13.0206446130476,11.7683576701096,2,29.2662649797953
2.52204226938704,8.17694991826737,8.89178470169119,8.89178470169119,13.0232898531709,2,27.3912876307686
4.52359198461339,13.8118117610477,11.4156024692048,13.8118117610477,12.2345880911562,3,27.7929619584818
3.66234684670975,13.2429713510135,10.5484277045413,13.2429713510135,12.0995540914853,2,23.9351067718406
2.38786762621714,10.5946742951974,10.8904145685714,10.8904145685714,12.7280917101578,3,26.6548021013799
4.29955549364925,14.8443112861764,12.3684980296343,14.8443112861764,13.3557840950746,2,28.3103081169527
2.80685543491766,9.81400390829377,9.49252354584375,9.81400390829377,13.3114869883223,2,24.8922955255833
4.11699397148029,13.2205738890504,11.1448300100225,13.2205738890504,11.8972039688154,2,28.8587741094298
3.27867573946468,12.9837827575355,10.3818806232679,12.9837827575355,13.0226551680214,3,27.6277528643263
3.26011789360004,14.4851164456128,10.4931738752967,14.4851164456128,11.928717776786,3,26.6818726046315
3.33500481856325,14.1335686098233,11.2829916181646,14.1335686098233,12.6389341205894,2,26.5377134495939
3.97964002114912,14.7249304221096,10.4810414333031,14.7249304221096,12.8348960585765,2,27.344935915403
4.01775398605516,12.7836794237389,10.7527688899205,12.7836794237389,12.1695893495231,2,28.2563969379685
3.86318679469546,13.5973313603628,10.8595526970879,13.5973313603628,13.3469265162443,2,28.6390836002256
3.58387750634263,15.0495716358227,11.2429729144747,15.0495716358227,12.4932275119952,2,26.6469034550215
3.32902633344737,12.6520374719465,10.8305124791383,12.6520374719465,13.6670451493023,2,28.4366162949715
4.110940135252,12.895509009618,10.7498728056276,12.895509009618,13.1716324915566,3,24.0765220526736
3.29076042595703,12.9029988123745,11.149393665557,12.9029988123745,12.3108038039925,2,27.8001851660181
2.83021754047732,12.5147508543809,10.5643809871451,12.5147508543809,12.8116629802145,2,27.2501663976178
4.39885804978614,13.8616542489996,12.4434546301178,13.8616542489996,11.9709614807694,2,27.9040056493422
2.24194226182906,10.3882232135687,11.2961874477327,11.2961874477327,12.1692256563538,2,28.1627342430877
2.15577804470902,13.4123274898677,11.5886145893714,13.4123274898677,12.2038472878339,3,27.8985413696232
2.4174867621165,15.5525775126706,10.2074272699951,15.5525775126706,12.0084739472996,2,27.9901385908468
3.38713519155031,13.3681692422483,10.6032612235336,13.3681692422483,12.5755492504399,2,24.5398878659536
2.97011054747425,14.6349968696757,12.4719284911412,14.6349968696757,12.4610930352118,3,27.3413948523445
3.01519903161147,13.191278396885,10.2097297399736,13.191278396885,12.433110376733,2,30.261473773584
2.19790494766749,8.9268786790695,8.87263602080537,8.9268786790695,12.0451701827586,2,30.4079946884834
2.34822002785397,9.72256533929977,10.5917693729068,10.5917693729068,12.9253853032089,2,28.0175457395318
2.59428729138878,10.6224869255118,11.2954541269126,11.2954541269126,12.4812772052753,2,27.7250612743547
2.85537763087447,12.7530774200317,11.3749624231447,12.7530774200317,13.2265744238807,3,26.0502347553131
3.72515765732729,12.6541547717762,11.2913683361541,12.6541547717762,12.4481346366149,2,26.0711247563612
3.17428677423023,14.7055926115141,10.5559775591235,14.7055926115141,11.9300702407772,2,27.8695429024093
4.37552664302691,13.2340606766038,11.4400334804764,13.2340606766038,11.9932670776327,2,29.2619830493364
2.98497321161194,14.7279991581355,11.5618812918106,14.7279991581355,13.0046562208535,3,27.7511140996889
3.53307136703278,12.9782631490403,11.0521365101146,12.9782631490403,12.1898886089781,3,25.9137362485141
4.01240124681297,14.6186392937444,11.1201799190138,14.6186392937444,13.1528510596024,2,28.5266945846015
4.45427803100758,15.5539276933229,11.0076692151192,15.5539276933229,12.3645364895544,2,26.5246447915417
3.785165871876,12.7339398169845,10.2741274357377,12.7339398169845,13.775049357418,3,25.8459663586714
3.33084091492007,14.2428097809126,11.8102123303458,14.2428097809126,13.0264760732796,2,29.1037376729966
2.63254092435628,10.3313781327841,12.604967742295,12.604967742295,12.5695308160548,2,24.91606559837
3.8173185172261,14.5770696470048,11.2525327311458,14.5770696470048,12.0309124281146,3,29.6721821524089
3.67172681341402,12.8932088900787,10.5814050413014,12.8932088900787,12.4953796186511,2,30.0358950494976
3.68205527574541,12.9086476928459,10.9036882716283,12.9086476928459,11.8556708575945,3,32.1588329966816
3.85725838962718,14.0209859316033,11.3628960177402,14.0209859316033,13.3614803256414,2,26.4004878813412
3.9080644462744,13.779090020345,11.4586051354778,13.779090020345,12.0634753826711,2,25.4432263238473
2.59142266436384,12.7325160632395,10.289941004216,12.7325160632395,13.3130309261172,2,23.9360828087483
3.06801971250845,14.401984413167,10.7566648423142,14.401984413167,13.6286116831155,2,26.0985294587628
3.10635389759663,12.8254267603268,11.3072311392626,12.8254267603268,11.880876777705,3,24.528702988561
3.91179905712425,15.1640148003764,10.3633523512643,15.1640148003764,12.0357987683461,2,24.3572378571372
4.45747006519099,13.8688014951111,10.7490717104877,13.8688014951111,11.8975343656693,2,27.1320695840357
4.04355855475747,13.6992470861619,12.2334337789336,13.6992470861619,13.1418932484304,3,28.7138637079268
3.64176265199725,13.9521897221908,11.1312324388996,13.9521897221908,13.1212006176911,2,26.942991520008
3.49819771487954,12.8631082512129,12.027472573504,12.8631082512129,11.8223440134681,2,28.9174395592795
3.9567439931615,12.7527666379521,11.0199050268505,12.7527666379521,12.1416727335627,2,24.5840427144484
2.83683926722168,8.45919387175647,8.02901343273985,8.45919387175647,8.88652725136965,2,27.9129795127745
4.51301673699213,15.0009152537501,10.7312049804181,15.0009152537501,13.3070037862695,2,25.1225951619985
2.93300005558392,13.3204788429588,11.8992078393837,13.3204788429588,12.8548527928062,3,29.1036812796236
3.35782668889878,14.5999949519214,11.8708718164927,14.5999949519214,12.7606945104316,2,26.2979839988836
3.03761843193784,14.1371762032016,10.6826922295813,14.1371762032016,12.5017476783802,2,30.5592616877534
3.46026173062721,13.6375215577738,10.9663184602388,13.6375215577738,12.1821914965912,2,26.9041495481046
2.79701121915556,10.0281692695537,9.07556210627972,10.0281692695537,11.8979297449436,2,25.9944605525832
4.08328007742469,14.616962844097,10.9234672023057,14.616962844097,12.3602553864281,2,25.118128641445
3.16060891754262,15.7542068125701,11.0537666983393,15.7542068125701,13.8033853545621,2,28.2895450185701
3.27443499610205,13.7438032235386,11.4185138393428,13.7438032235386,12.8687370746296,3,26.8137569797108
4.52854146722047,15.3514674282255,10.8991341717496,15.3514674282255,12.7109525737416,2,28.1056732157205
3.55001874923753,12.5715787397971,11.4097390751489,12.5715787397971,12.3759170388012,2,27.5259688511788
2.27833996126184,12.8851776473247,10.337311192374,12.8851776473247,12.6591017556282,3,25.4242596124176
2.94396957696893,14.1022500463423,11.5883635993819,14.1022500463423,12.6687396319313,3,28.5265508637399
2.52122953971237,11.4072918930012,10.1968703658324,11.4072918930012,12.5741682408572,2,26.2973150784021
2.78495087268325,11.6359497537078,11.6127301075619,11.6359497537078,11.8402285666953,2,26.711952209401
3.73842011118243,15.0858529554854,11.2892366997682,15.0858529554854,12.6500472962311,2,26.1083767620229
3.23601720982526,12.7673033519912,11.8337544782876,12.7673033519912,12.127721326232,2,26.5269214810088
2.57786347722067,13.371886692487,11.1716609987371,13.371886692487,12.1309597368438,2,30.5291823483012
2.92754880429524,13.6506623249229,11.8094420443473,13.6506623249229,12.0382973386462,2,26.2612580761485
2.86416999888023,10.1323323452639,8.72959168770962,10.1323323452639,13.5432204831284,2,27.4957908316006
3.86244250424187,12.9327485140883,11.6518866989233,12.9327485140883,11.8618995630297,2,27.8931067605345
3.49703030053914,13.2202587561673,11.9027173246987,13.2202587561673,12.2777510780464,2,24.4263553042468
2.88085061373445,12.7344543153525,11.7888565407827,12.7344543153525,12.2764257053956,2,23.2660356429312
3.92592457448643,13.3426922181796,11.4029819048041,13.3426922181796,12.1947518179546,3,27.3651264738532
2.80811980859993,12.5087075244315,11.6349526889585,12.5087075244315,11.9126924703615,2,32.2806857626092
3.94118750969672,12.7459367003451,10.2788523084235,12.7459367003451,13.3133301184,3,30.2794814617027
2.74226930459206,14.4426119527479,11.5922992004396,14.4426119527479,11.9214735218951,3,30.4393962530557
3.1379637506594,13.5990900707329,10.4192498354622,13.5990900707329,12.4698837529284,2,24.8905309337581
4.11837067521517,12.5423537231639,10.9075710199173,12.5423537231639,12.8138809486032,3,31.4802019569558
2.9064858975846,14.3332490550863,10.516066390237,14.3332490550863,13.0035309919903,2,25.7741032441596
3.02599910813783,13.3318525349054,10.3344129281517,13.3318525349054,12.0205415386068,2,30.4816438927714
3.15237521874812,13.448074483196,11.2242992108663,13.448074483196,12.0610092092054,3,25.2274110579164
2.91076346980877,14.9407143452224,11.4225437824834,14.9407143452224,12.1866742514825,2,25.0323655407813
2.74844611071245,10.0678431381042,9.71710280652927,10.0678431381042,13.2709282028693,3,26.0709426848569
3.18382520689062,13.9005634055148,12.1058018713294,13.9005634055148,12.0423799043069,3,31.0215256678772
3.44931904969404,12.6886932489782,10.4980514941083,12.6886932489782,12.3983293775531,2,29.65747735783
2.97158188974692,14.4339230433456,10.3673038427012,14.4339230433456,13.48830333741,2,29.5224262013273
3.17911508981639,14.6426405094266,10.9345127758528,14.6426405094266,12.6912661438833,2,27.0252644234679
4.46695390068596,13.9004411368569,10.6232555523321,13.9004411368569,12.4560488824483,2,28.6644364928553
3.40836682942026,15.0045130965378,12.574180062328,15.0045130965378,11.8811821908763,2,29.3117060942889
3.78421036804946,13.2916697046904,11.8023507062438,13.2916697046904,12.7703722064868,2,27.127237925176
3.54151615145408,12.9874853543829,11.9428434247825,12.9874853543829,13.5409761849061,2,25.5819292075339
2.83680253387422,8.87506358733054,9.07904904734435,9.07904904734435,12.237531989691,3,29.6162028938914
2.995582845037,14.5333897427441,10.279154825393,14.5333897427441,11.9335881157913,2,28.3370441327599
3.48746968677303,13.7565436180025,10.9914603770697,13.7565436180025,12.693137329056,3,27.6032309854022
2.61427374559094,11.0574752554388,11.5991575047042,11.5991575047042,12.4912314690286,2,26.4612920282067
3.45403210322475,13.9030813456395,10.5877235922171,13.9030813456395,13.0627985308282,2,26.1399182133516
3.33319156373933,13.9692029795559,10.4738132930558,13.9692029795559,12.9841700947433,2,27.9367471148017
4.115806515898,13.9053633215655,11.1996483694663,13.9053633215655,12.4290444748533,2,30.7030921331343
3.76476279418621,14.2658601482098,10.673420532601,14.2658601482098,12.4100394631618,2,31.1646234103469
3.06853423172338,15.5814686966867,10.2958089992068,15.5814686966867,12.0051845462094,2,24.9894818843069
3.9037487883198,14.7569997832519,11.0724341346354,14.7569997832519,12.4640808495056,2,28.8232935108831
3.89148296158889,13.4013592914757,11.0304959767577,13.4013592914757,12.7473588274606,2,24.9269450467214
4.10212884903162,12.5550567085196,10.2257612626858,12.5550567085196,11.9515199587041,2,27.728969750594
4.15140546373619,14.3416960935587,11.208208914459,14.3416960935587,12.1678203420977,2,25.9409311018301
3.71110137984141,12.7935955906182,11.0927881206251,12.7935955906182,12.04572044195,2,26.0284977319757
4.62004407603141,14.4347658044417,10.525422597759,14.4347658044417,12.2635781908931,2,28.530274409121
3.29464901120258,12.6625761742994,10.5150371506997,12.6625761742994,12.6591640344479,2,28.7276590923216
3.24318571141145,14.8868837177633,11.7319937585496,14.8868837177633,11.9891154340001,2,27.0536794968444
3.37011498630803,14.1389170447378,11.6909605856309,14.1389170447378,12.3811721828546,2,23.9590524919238
3.31780157800372,13.1965792690541,10.3825506739844,13.1965792690541,13.2750355725714,2,25.6085124186554
3.19687355586371,13.2013235279661,10.6381070616896,13.2013235279661,11.8882356754838,2,31.4297451499088
4.19246293953211,13.7394721258417,11.1615410238329,13.7394721258417,12.0072430014599,3,30.9209907392378
2.66647085851963,12.7981071399656,10.9167719625221,12.7981071399656,11.8408654721038,2,27.8935254576347
3.47516159728516,13.912334110099,11.7511468493392,13.912334110099,12.3340609034616,2,23.3024200674332
2.4545389722126,11.237152194348,11.8591001332309,11.8591001332309,12.516295832851,2,26.1255474336566
3.42284205102984,14.0841979261001,10.5886171597271,14.0841979261001,13.4822775338018,2,26.0552696207135
3.38573077417036,12.5436725593388,10.636621516628,12.5436725593388,12.2561066631002,2,23.1789484673688
4.28789302806192,13.6595747443162,11.3871794814714,13.6595747443162,11.791944511733,2,29.3084734961449
2.6699680656171,15.3408885567282,10.7325509512228,15.3408885567282,11.9320039463193,2,26.2736687662564
3.9389093045368,13.749771901482,10.2073046801436,13.749771901482,12.8893049130072,2,26.5723074610191
3.6042310478214,13.5675627950361,11.6989282139199,13.5675627950361,13.4560246493006,3,28.4927904947576
3.28009365613721,12.6158594454394,10.8372877435134,12.6158594454394,12.7451787116701,2,28.6765035041593
3.74901534860354,13.5163214794972,11.3103373563731,13.5163214794972,12.3899641352945,2,25.8746830517255
2.39170474520731,9.8824257245631,11.4172213165416,11.4172213165416,12.0283084941064,2,27.2283384754527
4.70317942952018,12.9619273767239,10.5218900921675,12.9619273767239,12.6091449380696,2,25.6199287626603
3.20004118310523,13.191009287907,12.2078917584859,13.191009287907,13.0054001094919,3,24.454761170506
3.78858782165858,14.001786658434,10.2845379648391,14.001786658434,13.4443933716909,2,30.1836288547311
4.11915734934983,13.2305895054218,10.2337310380294,13.2305895054218,12.8951687795601,2,29.0945448423247
3.35442893619587,13.7465316253216,11.4746043764604,13.7465316253216,12.4590624314122,2,29.1958817037114
2.95594653079386,13.2471905660489,12.3853018448351,13.2471905660489,12.6626448223524,2,28.7357412661895
3.17324578612266,14.5012788123624,11.2517645154444,14.5012788123624,12.615394498727,2,28.6865991633633
2.17746585628684,8.50377888141764,9.67028516726253,9.67028516726253,13.7561701702436,2,28.5343533324906
2.80949316373301,10.2256596733013,7.94934681187481,10.2256596733013,8.58361895077845,2,23.8569548675763
3.46682584890177,12.959040000998,10.747703741745,12.959040000998,13.1407172817501,2,26.5943648617395
3.25518607072538,14.4449141017832,11.1845066924057,14.4449141017832,12.9849374837458,3,30.0369656591148
2.8948409574303,13.0497444224333,10.9907715099985,13.0497444224333,11.9080312994907,2,29.5074437979262
3.19181932015483,13.6592282311003,11.1182815482523,13.6592282311003,13.5975808236306,2,25.5353851751961
3.19269222360374,13.0853217333841,10.7190609606625,13.0853217333841,11.7708378977993,3,24.1003405259606
3.06421629625273,13.1518192494663,10.7811491869102,13.1518192494663,12.2281067613853,2,23.751969644034
3.19098495229025,13.5899904585948,11.3777599538353,13.5899904585948,12.5055455785887,2,26.8918645106133
3.1665754708086,13.321356760151,10.2835531028232,13.321356760151,13.7623579271004,3,30.1227285124903
2.59483639755207,10.8839666645333,10.2872322205083,10.8839666645333,12.139812148782,2,26.6810863297625
3.61820519040119,12.982570342596,11.2629484213057,12.982570342596,12.7408864115571,2,26.8694546948709
3.15117912712508,14.2248325802953,10.8285890288492,14.2248325802953,11.792094615014,2,26.1020862899004
3.48325192661136,13.4952018880385,11.0283954902988,13.4952018880385,12.3643954509312,2,23.6041074534571
2.95040757113293,12.7020118844445,11.057851164417,12.7020118844445,11.8021370613508,2,27.4270898533248
3.5499976440641,13.7160374684299,11.6654003746676,13.7160374684299,12.6519645407247,3,28.8134945135022
3.12251633318383,14.4069570451324,11.8329235642011,14.4069570451324,12.7076236331193,2,23.8349176864861
2.521886151089,15.2783376517721,10.1899368239771,15.2783376517721,13.0479709694004,2,24.4692937631574
2.93301690870091,12.9382288658833,10.7370233825878,12.9382288658833,12.3751382203095,3,32.6234130165683
3.60462274287834,13.3355169032233,12.0891309150832,13.3355169032233,11.8473769790342,2,25.0097973248072
2.99575342296925,13.4510331493071,11.8491832683592,13.4510331493071,11.9908175852988,3,29.5373049646777
2.98640091363091,12.5935300689685,11.0291308557065,12.5935300689685,12.9756138874027,2,26.5785530725589
2.92489945805752,14.4174400497768,11.8082145793994,14.4174400497768,13.411246803627,2,23.2911501070935
2.91425960735568,14.0106447430518,11.1218537630546,14.0106447430518,12.1241439945448,2,29.574382130426
4.54467647746978,15.0726792454457,12.1565748118044,15.0726792454457,12.1387746596371,2,29.3516615642548
2.945366284396,13.6631135754879,11.0223529845139,13.6631135754879,13.2408888429873,3,26.8590556230245
3.71548959508665,13.146969433541,10.5246746501346,13.146969433541,12.2160706319847,3,29.1842737186561
3.88336270320122,13.5615268189022,12.1866281034067,13.5615268189022,12.4178699572821,2,26.9348275927422
3.48870353858226,12.6069358748014,10.7826417650657,12.6069358748014,12.6719884145124,2,26.2802988052644
2.97901419505756,14.5821468059478,11.6119134180756,14.5821468059478,12.9889062517319,2,26.4116093800314
4.49264228259511,12.9591349435056,10.9424755690362,12.9591349435056,12.3327725879647,2,29.77405648413
2.83600379542258,11.4884044441099,10.2779530960113,11.4884044441099,12.6363136605063,3,26.5999406635784
